manufacturer_slug,name,year_released,year_discontinued,category,target_use,is_current,cell_count,line_material,riser_config,manufacturer_url,description,size_label,flat_area_m2,flat_span_m,flat_aspect_ratio,proj_area_m2,proj_span_m,proj_aspect_ratio,wing_weight_kg,ptv_min_kg,ptv_max_kg,speed_trim_kmh,speed_max_kmh,glide_ratio_best,min_sink_ms,cert_standard,cert_classification,cert_test_lab,cert_test_date,cert_report_url
ozone,Geo 6,2019,2023,paraglider,school,false,46,Dominico N20D / N10D (lightweight),3-liner,https://flyozone.com/paragliders/products/gliders/geo-6,Lightweight EN-B. Confirmed weights 3.26–4.1 kg. 5 sizes XS–L.,MS,25.8,11.47,5.1,21.5,8.92,3.7,3.72,75,95,,,,,EN,B,,,
ozone,Geo 6,2019,2023,paraglider,school,false,46,Dominico N20D / N10D (lightweight),3-liner,https://flyozone.com/paragliders/products/gliders/geo-6,Lightweight EN-B. Confirmed weights 3.26–4.1 kg. 5 sizes XS–L.,ML,27.5,11.84,5.1,22.9,9.2,3.7,3.92,85,105,,,,,EN,B,,,
ozone,Geo 6,2019,2023,paraglider,school,false,46,Dominico N20D / N10D (lightweight),3-liner,https://flyozone.com/paragliders/products/gliders/geo-6,Lightweight EN-B. Confirmed weights 3.26–4.1 kg. 5 sizes XS–L.,L,29.0,12.16,5.1,24.2,9.46,3.7,4.1,95,115,,,,,EN,B,,,
ozone,Mantra M4,2009,2013,paraglider,competition,false,73,Porcher Skytex 40 / Dominico DOKDO 30D MF,3-liner,https://flyozone.com/paragliders/products/gliders/mantra-m4,"EN-D 3-liner. SharkNose. 73 cells, AR 6.51. 4 sizes S–L.",S,23.1,12.26,6.51,19.7,9.67,4.73,5.8,75,95,,,,,EN,D,,,
ozone,Mantra M4,2009,2013,paraglider,competition,false,73,Porcher Skytex 40 / Dominico DOKDO 30D MF,3-liner,https://flyozone.com/paragliders/products/gliders/mantra-m4,"EN-D 3-liner. SharkNose. 73 cells, AR 6.51. 4 sizes S–L.",M,24.6,12.65,6.51,20.9,9.98,4.76,6.05,85,107,,,,,EN,D,,,
ozone,Mantra M4,2009,2013,paraglider,competition,false,73,Porcher Skytex 40 / Dominico DOKDO 30D MF,3-liner,https://flyozone.com/paragliders/products/gliders/mantra-m4,"EN-D 3-liner. SharkNose. 73 cells, AR 6.51. 4 sizes S–L.",ML,25.6,12.9,6.51,21.8,10.18,4.76,6.25,95,117,,,,,EN,D,,,
ozone,Mantra M4,2009,2013,paraglider,competition,false,73,Porcher Skytex 40 / Dominico DOKDO 30D MF,3-liner,https://flyozone.com/paragliders/products/gliders/mantra-m4,"EN-D 3-liner. SharkNose. 73 cells, AR 6.51. 4 sizes S–L.",L,28.1,13.52,6.51,23.9,10.67,4.76,6.7,105,130,,,,,EN,D,,,
ozone,Mantra M6,2013,2019,paraglider,competition,false,72,Dominico 30D MF / Porcher 7000 E71,3-liner (or LM6 ultralight),https://flyozone.com/paragliders/products/gliders/mantra-m6,"EN-D. 72 cells, AR 6.9. MiniRibs. 19% less total line length vs M4. 4 sizes SM–L.",SM,22.1,12.35,6.9,18.6,9.97,5.34,5.55,65,80,,,,,EN,D,,,
ozone,Mantra M6,2013,2019,paraglider,competition,false,72,Dominico 30D MF / Porcher 7000 E71,3-liner (or LM6 ultralight),https://flyozone.com/paragliders/products/gliders/mantra-m6,"EN-D. 72 cells, AR 6.9. MiniRibs. 19% less total line length vs M4. 4 sizes SM–L.",M,23.3,12.69,6.9,19.6,10.25,5.36,5.85,75,90,,,,,EN,D,,,
ozone,Mantra M6,2013,2019,paraglider,competition,false,72,Dominico 30D MF / Porcher 7000 E71,3-liner (or LM6 ultralight),https://flyozone.com/paragliders/products/gliders/mantra-m6,"EN-D. 72 cells, AR 6.9. MiniRibs. 19% less total line length vs M4. 4 sizes SM–L.",ML,24.6,13.04,6.9,20.8,10.55,5.35,6.1,85,100,,,,,EN,D,,,
ozone,Mantra M6,2013,2019,paraglider,competition,false,72,Dominico 30D MF / Porcher 7000 E71,3-liner (or LM6 ultralight),https://flyozone.com/paragliders/products/gliders/mantra-m6,"EN-D. 72 cells, AR 6.9. MiniRibs. 19% less total line length vs M4. 4 sizes SM–L.",L,26.5,13.43,6.8,22.3,10.9,5.33,6.4,95,115,,,,,EN,D,,,
ozone,Mantra M7,2019,2022,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-m7,"EN-D 2-liner. First 2-liner Mantra. 68 cells, AR 6.7. 5 sizes SM–XL.",SM,20.8,11.81,6.7,17.3,9.3,5.0,5.0,75,90,,,,,EN,D,,,
ozone,Mantra M7,2019,2022,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-m7,"EN-D 2-liner. First 2-liner Mantra. 68 cells, AR 6.7. 5 sizes SM–XL.",MS,22.6,12.31,6.7,18.8,9.7,5.0,5.3,85,100,,,,,EN,D,,,
ozone,Mantra M7,2019,2022,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-m7,"EN-D 2-liner. First 2-liner Mantra. 68 cells, AR 6.7. 5 sizes SM–XL.",ML,24.4,12.79,6.7,20.3,10.07,5.0,5.6,95,112,,,,,EN,D,,,
ozone,Mantra M7,2019,2022,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-m7,"EN-D 2-liner. First 2-liner Mantra. 68 cells, AR 6.7. 5 sizes SM–XL.",L,26.3,13.27,6.7,21.9,10.46,5.0,5.9,105,122,,,,,EN,D,,,
ozone,Mantra M7,2019,2022,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-m7,"EN-D 2-liner. First 2-liner Mantra. 68 cells, AR 6.7. 5 sizes SM–XL.",XL,28.3,13.77,6.7,23.6,10.86,5.0,6.2,115,135,,,,,EN,D,,,
ozone,Enzo,2012,2014,paraglider,competition,false,,Dominico DOKDO 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo,Original EnZo. EN-D competition wing. 4 sizes XS–L.,XS,20.7,12.04,7.0,17.3,9.39,5.1,5.5,80,95,,,,,EN,D,,,
ozone,Enzo,2012,2014,paraglider,competition,false,,Dominico DOKDO 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo,Original EnZo. EN-D competition wing. 4 sizes XS–L.,S,22.3,12.49,7.0,18.6,9.74,5.1,5.7,90,105,,,,,EN,D,,,
ozone,Enzo,2012,2014,paraglider,competition,false,,Dominico DOKDO 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo,Original EnZo. EN-D competition wing. 4 sizes XS–L.,M,23.9,12.93,7.0,20.0,10.1,5.1,5.9,95,115,,,,,EN,D,,,
ozone,Enzo,2012,2014,paraglider,competition,false,,Dominico DOKDO 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo,Original EnZo. EN-D competition wing. 4 sizes XS–L.,L,25.7,13.41,7.0,21.5,10.47,5.1,6.1,105,125,,,,,EN,D,,,
ozone,Enzo 2,2014,2019,paraglider,competition,false,76,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing. 76 cells. Dominated competition. 4 sizes XS–L.,XS,20.3,11.84,6.9,17.0,9.31,5.1,5.7,85,95,,,,,EN 926-7,CCC,,,
ozone,Enzo 2,2014,2019,paraglider,competition,false,76,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing. 76 cells. Dominated competition. 4 sizes XS–L.,S,21.8,12.26,6.9,18.2,9.63,5.1,5.9,90,107,,,,,EN 926-7,CCC,,,
ozone,Enzo 2,2014,2019,paraglider,competition,false,76,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing. 76 cells. Dominated competition. 4 sizes XS–L.,M,23.4,12.71,6.9,19.6,10.0,5.1,6.1,95,115,,,,,EN 926-7,CCC,,,
ozone,Enzo 2,2014,2019,paraglider,competition,false,76,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing. 76 cells. Dominated competition. 4 sizes XS–L.,L,25.7,13.32,6.9,21.5,10.47,5.1,6.3,100,125,,,,,EN 926-7,CCC,,,
ozone,Zeno,2016,2022,paraglider,competition,false,78,Porcher Skytex 27 classic / Dominico 30D,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeno,Iconic EN-D 2-liner. 78 cells. Bridges M6 and Enzo. 4 sizes S–L.,S,21.4,12.4,7.2,18.0,9.62,5.14,4.55,75,90,,,,,EN,D,,,
ozone,Zeno,2016,2022,paraglider,competition,false,78,Porcher Skytex 27 classic / Dominico 30D,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeno,Iconic EN-D 2-liner. 78 cells. Bridges M6 and Enzo. 4 sizes S–L.,MS,22.9,12.8,7.2,19.0,9.94,5.2,4.8,85,100,,,,,EN,D,,,
ozone,Zeno,2016,2022,paraglider,competition,false,78,Porcher Skytex 27 classic / Dominico 30D,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeno,Iconic EN-D 2-liner. 78 cells. Bridges M6 and Enzo. 4 sizes S–L.,ML,24.5,13.3,7.2,20.4,10.3,5.2,5.1,95,110,,,,,EN,D,,,
ozone,Zeno,2016,2022,paraglider,competition,false,78,Porcher Skytex 27 classic / Dominico 30D,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeno,Iconic EN-D 2-liner. 78 cells. Bridges M6 and Enzo. 4 sizes S–L.,L,26.9,13.9,7.2,22.4,10.79,5.19,5.4,105,125,,,,,EN,D,,,
ozone,Zeolite,2019,2021,paraglider,hike_and_fly,false,64,Dominico N10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite,"First Zeolite ultra-light EN-D. 64 cells, AR 6.7. 4 sizes XS–ML.",XS,18.4,11.1,6.7,15.4,8.64,4.85,3.05,60,75,,,,,EN,D,,,
ozone,Zeolite,2019,2021,paraglider,hike_and_fly,false,64,Dominico N10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite,"First Zeolite ultra-light EN-D. 64 cells, AR 6.7. 4 sizes XS–ML.",S,19.9,11.55,6.7,16.6,8.97,4.85,3.2,65,85,,,,,EN,D,,,
ozone,Zeolite,2019,2021,paraglider,hike_and_fly,false,64,Dominico N10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite,"First Zeolite ultra-light EN-D. 64 cells, AR 6.7. 4 sizes XS–ML.",MS,21.4,11.97,6.7,17.9,9.32,4.85,3.4,80,95,,,,,EN,D,,,
ozone,Zeolite,2019,2021,paraglider,hike_and_fly,false,64,Dominico N10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite,"First Zeolite ultra-light EN-D. 64 cells, AR 6.7. 4 sizes XS–ML.",ML,22.9,12.39,6.7,19.2,9.65,4.85,3.6,90,105,,,,,EN,D,,,
ozone,Zeolite GT,2021,2024,paraglider,hike_and_fly,false,64,Full Dominico 10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7. Predecessor to Zeolite 2 GT. 4 sizes XS–ML.",XS,18.6,11.16,6.7,15.6,8.74,4.9,3.2,60,75,,,,,EN,D,,,
ozone,Zeolite GT,2021,2024,paraglider,hike_and_fly,false,64,Full Dominico 10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7. Predecessor to Zeolite 2 GT. 4 sizes XS–ML.",S,20.1,11.6,6.7,16.9,9.1,4.9,3.38,65,85,,,,,EN,D,,,
ozone,Zeolite GT,2021,2024,paraglider,hike_and_fly,false,64,Full Dominico 10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7. Predecessor to Zeolite 2 GT. 4 sizes XS–ML.",MS,21.6,12.03,6.7,18.1,9.42,4.9,3.55,80,95,,,,,EN,D,,,
ozone,Zeolite GT,2021,2024,paraglider,hike_and_fly,false,64,Full Dominico 10D / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7. Predecessor to Zeolite 2 GT. 4 sizes XS–ML.",ML,23.1,12.44,6.7,19.4,9.75,4.9,3.72,90,105,,,,,EN,D,,,
ozone,Mojo,2003,2020,paraglider,school,false,38,Porcher Skytex 40 9017,3-liner,https://flyozone.com/paragliders/products/gliders/mojo,Original Ozone school/beginner EN-A. Multiple generations up to Mojo 6. 5 sizes XS–XL.,XS,22.0,9.84,4.4,18.3,7.65,3.2,4.6,50,75,,,,,EN,A,,,
ozone,Mojo,2003,2020,paraglider,school,false,38,Porcher Skytex 40 9017,3-liner,https://flyozone.com/paragliders/products/gliders/mojo,Original Ozone school/beginner EN-A. Multiple generations up to Mojo 6. 5 sizes XS–XL.,S,24.0,10.28,4.4,20.0,8.0,3.2,4.95,60,85,,,,,EN,A,,,
ozone,Mojo,2003,2020,paraglider,school,false,38,Porcher Skytex 40 9017,3-liner,https://flyozone.com/paragliders/products/gliders/mojo,Original Ozone school/beginner EN-A. Multiple generations up to Mojo 6. 5 sizes XS–XL.,M,26.5,10.8,4.4,22.1,8.41,3.2,5.35,70,100,,,,,EN,A,,,
ozone,Mojo,2003,2020,paraglider,school,false,38,Porcher Skytex 40 9017,3-liner,https://flyozone.com/paragliders/products/gliders/mojo,Original Ozone school/beginner EN-A. Multiple generations up to Mojo 6. 5 sizes XS–XL.,L,29.5,11.39,4.4,24.6,8.87,3.2,5.8,90,115,,,,,EN,A,,,
ozone,Mojo,2003,2020,paraglider,school,false,38,Porcher Skytex 40 9017,3-liner,https://flyozone.com/paragliders/products/gliders/mojo,Original Ozone school/beginner EN-A. Multiple generations up to Mojo 6. 5 sizes XS–XL.,XL,32.5,11.96,4.4,27.1,9.31,3.2,6.25,105,130,,,,,EN,A,,,
ozone,Mojo 6,2020,2021,paraglider,school,false,40,Dominico 30D,3-liner,https://flyozone.com/paragliders/products/gliders/mojo-6,EN-A beginner SharkNose. Predecessor to Moxie. Confirmed weights. 5 sizes XS–XL.,XS,22.4,10.15,4.6,18.7,7.91,3.35,4.29,55,75,,,,,EN,A,,,
ozone,Mojo 6,2020,2021,paraglider,school,false,40,Dominico 30D,3-liner,https://flyozone.com/paragliders/products/gliders/mojo-6,EN-A beginner SharkNose. Predecessor to Moxie. Confirmed weights. 5 sizes XS–XL.,S,24.4,10.59,4.6,20.4,8.27,3.35,4.57,65,85,,,,,EN,A,,,
ozone,Mojo 6,2020,2021,paraglider,school,false,40,Dominico 30D,3-liner,https://flyozone.com/paragliders/products/gliders/mojo-6,EN-A beginner SharkNose. Predecessor to Moxie. Confirmed weights. 5 sizes XS–XL.,M,26.5,11.04,4.6,22.1,8.6,3.35,4.89,75,100,,,,,EN,A,,,
ozone,Mojo 6,2020,2021,paraglider,school,false,40,Dominico 30D,3-liner,https://flyozone.com/paragliders/products/gliders/mojo-6,EN-A beginner SharkNose. Predecessor to Moxie. Confirmed weights. 5 sizes XS–XL.,L,29.0,11.55,4.6,24.2,9.0,3.35,5.35,90,115,,,,,EN,A,,,
ozone,Mojo 6,2020,2021,paraglider,school,false,40,Dominico 30D,3-liner,https://flyozone.com/paragliders/products/gliders/mojo-6,EN-A beginner SharkNose. Predecessor to Moxie. Confirmed weights. 5 sizes XS–XL.,XL,31.2,11.98,4.6,26.0,9.33,3.35,5.75,110,130,,,,,EN,A,,,
ozone,LM7,2019,2022,paraglider,competition,false,71,Dominico N20D / Porcher 7000 E71 (light),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/lm7,Lightweight EN-D based on Mantra M7. X-Alps race wing. 5 sizes XS–L.,XS,19.3,11.37,6.7,16.1,8.88,4.9,4.0,60,75,,,,,EN,D,,,
ozone,LM7,2019,2022,paraglider,competition,false,71,Dominico N20D / Porcher 7000 E71 (light),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/lm7,Lightweight EN-D based on Mantra M7. X-Alps race wing. 5 sizes XS–L.,S,21.0,11.86,6.7,17.5,9.26,4.9,4.21,70,85,,,,,EN,D,,,
ozone,LM7,2019,2022,paraglider,competition,false,71,Dominico N20D / Porcher 7000 E71 (light),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/lm7,Lightweight EN-D based on Mantra M7. X-Alps race wing. 5 sizes XS–L.,MS,22.6,12.31,6.7,18.9,9.62,4.9,4.49,80,95,,,,,EN,D,,,
ozone,LM7,2019,2022,paraglider,competition,false,71,Dominico N20D / Porcher 7000 E71 (light),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/lm7,Lightweight EN-D based on Mantra M7. X-Alps race wing. 5 sizes XS–L.,ML,24.1,12.71,6.7,20.1,9.92,4.9,4.72,90,107,,,,,EN,D,,,
ozone,LM7,2019,2022,paraglider,competition,false,71,Dominico N20D / Porcher 7000 E71 (light),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/lm7,Lightweight EN-D based on Mantra M7. X-Alps race wing. 5 sizes XS–L.,L,25.7,13.12,6.7,21.5,10.26,4.9,4.96,100,120,,,,,EN,D,,,
ozone,Magnum 3,2018,2022,paraglider,tandem,false,50,Dominico 30D / Porcher 9017,3+1 riser tandem,https://flyozone.com/paragliders/products/gliders/magnum-3,Standard tandem EN-B predecessor to Magnum 4. 3 sizes 36/40/44.,36,36.0,13.55,5.1,30.5,10.62,3.7,7.5,100,180,,,,,EN,B,,,
ozone,Magnum 3,2018,2022,paraglider,tandem,false,50,Dominico 30D / Porcher 9017,3+1 riser tandem,https://flyozone.com/paragliders/products/gliders/magnum-3,Standard tandem EN-B predecessor to Magnum 4. 3 sizes 36/40/44.,40,40.0,14.28,5.1,33.9,11.2,3.7,8.1,120,220,,,,,EN,B,,,
ozone,Magnum 3,2018,2022,paraglider,tandem,false,50,Dominico 30D / Porcher 9017,3+1 riser tandem,https://flyozone.com/paragliders/products/gliders/magnum-3,Standard tandem EN-B predecessor to Magnum 4. 3 sizes 36/40/44.,44,44.0,14.98,5.1,37.3,11.75,3.7,8.65,140,265,,,,,EN,B,,,
